Tweet,Sentiment,Casefolding,Cleansing,Tokenizing,Stopword,Stemming,Dataclean
"Bgmn tidak mau ada kebocoran data,kalau urus apa apa masih pakai fotocopy Dokumen pribadi dimana disitu ada Nik, No KK dll. Kalau langsung dibakar atau Dirajang tak masalah ,repotnya kalau dikiloin, dijual buat bungkus .",negative,"bgmn tidak mau ada kebocoran data,kalau urus apa apa masih pakai fotocopy dokumen pribadi dimana disitu ada nik, no kk dll. kalau langsung dibakar atau dirajang tak masalah ,repotnya kalau dikiloin, dijual buat bungkus .",bgmn tidak mau ada kebocoran data kalau urus apa apa masih pakai fotocopy dokumen pribadi dimana disitu ada nik  no kk dll  kalau langsung dibakar atau dirajang tak masalah  repotnya kalau dikiloin  dijual buat bungkus  ,"['bgmn', 'tidak', 'mau', 'ada', 'kebocoran', 'data', 'kalau', 'urus', 'apa', 'apa', 'masih', 'pakai', 'fotocopy', 'dokumen', 'pribadi', 'dimana', 'disitu', 'ada', 'nik', 'no', 'kk', 'dll', 'kalau', 'langsung', 'dibakar', 'atau', 'dirajang', 'tak', 'masalah', 'repotnya', 'kalau', 'dikiloin', 'dijual', 'buat', 'bungkus']","['bgmn', 'kebocoran', 'data', 'urus', 'pakai', 'fotocopy', 'dokumen', 'pribadi', 'dimana', 'disitu', 'nik', 'no', 'kk', 'dll', 'langsung', 'dibakar', 'dirajang', 'repotnya', 'dikiloin', 'dijual', 'bungkus']","['bgmn', 'bocor', 'data', 'urus', 'pakai', 'fotocopy', 'dokumen', 'pribadi', 'mana', 'situ', 'nik', 'no', 'kk', 'dll', 'langsung', 'bakar', 'rajang', 'repot', 'dikiloin', 'jual', 'bungkus']","B g m n   t i d a k   m a u   a d a   k e b o c o r a n   d a t a , k a l a u   u r u s   a p a   a p a   m a s i h   p a k a i   f o t o c o p y   D o k u m e n   p r i b a d i   d i m a n a   d i s i t u   a d a   N i k ,   N o   K K   d l l .   K a l a u   l a n g s u n g   d i b a k a r   a t a u   D i r a j a n g   t a k   m a s a l a h   , r e p o t n y a   k a l a u   d i k i l o i n ,   d i j u a l   b u a t   b u n g k u s   ."
"Gini ya. Buat siapapun yang merasa kebocoran data itu biasa, dan dalam UU PDP disebut data pribadi UMUM... Intinya kebocoran data itu BERHAYA! tolong pejabat, mentri, yang GA NGERTI JANGAN SOK NGERTI!. Ponakan saya, baru baru ini tiba tiba ada transaksi dari luar negeri",negative,"gini ya. buat siapapun yang merasa kebocoran data itu biasa, dan dalam uu pdp disebut data pribadi umum... intinya kebocoran data itu berhaya! tolong pejabat, mentri, yang ga ngerti jangan sok ngerti!. ponakan saya, baru baru ini tiba tiba ada transaksi dari luar negeri",gini ya  buat siapapun yang merasa kebocoran data itu biasa  dan dalam uu pdp disebut data pribadi umum    intinya kebocoran data itu berhaya  tolong pejabat  mentri  yang ga ngerti jangan sok ngerti   ponakan saya  baru baru ini tiba tiba ada transaksi dari luar negeri,"['gini', 'ya', 'buat', 'siapapun', 'yang', 'merasa', 'kebocoran', 'data', 'itu', 'biasa', 'dan', 'dalam', 'uu', 'pdp', 'disebut', 'data', 'pribadi', 'umum', 'intinya', 'kebocoran', 'data', 'itu', 'berhaya', 'tolong', 'pejabat', 'mentri', 'yang', 'ga', 'ngerti', 'jangan', 'sok', 'ngerti', 'ponakan', 'saya', 'baru', 'baru', 'ini', 'tiba', 'tiba', 'ada', 'transaksi', 'dari', 'luar', 'negeri']","['gini', 'kebocoran', 'data', 'uu', 'pdp', 'data', 'pribadi', 'intinya', 'kebocoran', 'data', 'berhaya', 'tolong', 'pejabat', 'mentri', 'ngerti', 'sok', 'ngerti', 'ponakan', 'transaksi', 'negeri']","['gin', 'bocor', 'data', 'uu', 'pdp', 'data', 'pribadi', 'inti', 'bocor', 'data', 'berhaya', 'tolong', 'jabat', 'tri', 'ngerti', 'sok', 'ngerti', 'ponakan', 'transaksi', 'negeri']","G i n i   y a .   B u a t   s i a p a p u n   y a n g   m e r a s a   k e b o c o r a n   d a t a   i t u   b i a s a ,   d a n   d a l a m   U U   P D P   d i s e b u t   d a t a   p r i b a d i   U M U M . . .   I n t i n y a   k e b o c o r a n   d a t a   i t u   B E R H A Y A !   t o l o n g   p e j a b a t ,   m e n t r i ,   y a n g   G A   N G E R T I   J A N G A N   S O K   N G E R T I ! .   P o n a k a n   s a y a ,   b a r u   b a r u   i n i   t i b a   t i b a   a d a   t r a n s a k s i   d a r i   l u a r   n e g e r i"
Atau atleast kebocoran data bakal ditanggapi sebagai isu yang serius dan perlu ditangani secepatnya sebaik mungkin.,negative,atau atleast kebocoran data bakal ditanggapi sebagai isu yang serius dan perlu ditangani secepatnya sebaik mungkin.,atau atleast kebocoran data bakal ditanggapi sebagai isu yang serius dan perlu ditangani secepatnya sebaik mungkin ,"['atau', 'atleast', 'kebocoran', 'data', 'bakal', 'ditanggapi', 'sebagai', 'isu', 'yang', 'serius', 'dan', 'perlu', 'ditangani', 'secepatnya', 'sebaik', 'mungkin']","['atleast', 'kebocoran', 'data', 'ditanggapi', 'isu', 'serius', 'ditangani', 'secepatnya']","['atleast', 'bocor', 'data', 'tanggap', 'isu', 'serius', 'tangan', 'cepat']",A t a u   a t l e a s t   k e b o c o r a n   d a t a   b a k a l   d i t a n g g a p i   s e b a g a i   i s u   y a n g   s e r i u s   d a n   p e r l u   d i t a n g a n i   s e c e p a t n y a   s e b a i k   m u n g k i n .
@PresidenKopi Masih percaya kebocoran data karena di hack?,negative,@presidenkopi masih percaya kebocoran data karena di hack?, masih percaya kebocoran data karena di hack ,"['masih', 'percaya', 'kebocoran', 'data', 'karena', 'di', 'hack']","['percaya', 'kebocoran', 'data', 'hack']","['percaya', 'bocor', 'data', 'hack']",@ P r e s i d e n K o p i   M a s i h   p e r c a y a   k e b o c o r a n   d a t a   k a r e n a   d i   h a c k ?
"@remotivi Jadi lupa kebocoran data pribadi
Jadi lupa kasus sambo
Jadi lupa BBM naik",negative,"@remotivi jadi lupa kebocoran data pribadi
jadi lupa kasus sambo
jadi lupa bbm naik", jadi lupa kebocoran data pribadi jadi lupa kasus sambo jadi lupa bbm naik,"['jadi', 'lupa', 'kebocoran', 'data', 'pribadi', 'jadi', 'lupa', 'kasus', 'sambo', 'jadi', 'lupa', 'bbm', 'naik']","['lupa', 'kebocoran', 'data', 'pribadi', 'lupa', 'sambo', 'lupa', 'bbm']","['lupa', 'bocor', 'data', 'pribadi', 'lupa', 'sambo', 'lupa', 'bbm']","@ r e m o t i v i   J a d i   l u p a   k e b o c o r a n   d a t a   p r i b a d i 
 J a d i   l u p a   k a s u s   s a m b o 
 J a d i   l u p a   B B M   n a i k"
oh jd mecima ikut andil di kasus kebocoran data pribadi https://t.co/wwtiYmt8J7,negative,oh jd mecima ikut andil di kasus kebocoran data pribadi https://t.co/wwtiymt8j7,oh jd mecima ikut andil di kasus kebocoran data pribadi ,"['oh', 'jd', 'mecima', 'ikut', 'andil', 'di', 'kasus', 'kebocoran', 'data', 'pribadi']","['oh', 'mecima', 'andil', 'kebocoran', 'data', 'pribadi']","['oh', 'mecima', 'andil', 'bocor', 'data', 'pribadi']",o h   j d   m e c i m a   i k u t   a n d i l   d i   k a s u s   k e b o c o r a n   d a t a   p r i b a d i   h t t p s : / / t . c o / w w t i Y m t 8 J 7
"@nazaqistsha byorka pura?ı jadi hacker, ntar departmen nganu pura?ı kebocoran data, pihak yg kontra rejim diberangus suaranya di media, trus si pura?ı hacker dan sejenisnya  dikambing hitamin",negative,"@nazaqistsha byorka pura?ı jadi hacker, ntar departmen nganu pura?ı kebocoran data, pihak yg kontra rejim diberangus suaranya di media, trus si pura?ı hacker dan sejenisnya  dikambing hitamin", byorka pura   jadi hacker  ntar departmen nganu pura   kebocoran data  pihak yg kontra rejim diberangus suaranya di media  trus si pura   hacker dan sejenisnya dikambing hitamin,"['byorka', 'pura', 'jadi', 'hacker', 'ntar', 'departmen', 'nganu', 'pura', 'kebocoran', 'data', 'pihak', 'yg', 'kontra', 'rejim', 'diberangus', 'suaranya', 'di', 'media', 'trus', 'si', 'pura', 'hacker', 'dan', 'sejenisnya', 'dikambing', 'hitamin']","['byorka', 'pura', 'hacker', 'ntar', 'departmen', 'nganu', 'pura', 'kebocoran', 'data', 'kontra', 'rejim', 'diberangus', 'suaranya', 'media', 'trus', 'pura', 'hacker', 'sejenisnya', 'dikambing', 'hitamin']","['byorka', 'pura', 'hacker', 'ntar', 'departmen', 'nganu', 'pura', 'bocor', 'data', 'kontra', 'rejim', 'berangus', 'suara', 'media', 'trus', 'pura', 'hacker', 'jenis', 'kambing', 'hitamin']","@ n a z a q i s t s h a   b y o r k a   p u r a ? ı   j a d i   h a c k e r ,   n t a r   d e p a r t m e n   n g a n u   p u r a ? ı   k e b o c o r a n   d a t a ,   p i h a k   y g   k o n t r a   r e j i m   d i b e r a n g u s   s u a r a n y a   d i   m e d i a ,   t r u s   s i   p u r a ? ı   h a c k e r   d a n   s e j e n i s n y a     d i k a m b i n g   h i t a m i n"
"@PartaiSocmed Dan ketika mereka kebocoran,kita (masyarakat)yg disalahkan karna gak ƒ??menjagaƒ?data pribadi...
Bangke sekali",negative,"@partaisocmed dan ketika mereka kebocoran,kita (masyarakat)yg disalahkan karna gak ƒ??menjagaƒ?data pribadi...
bangke sekali", dan ketika mereka kebocoran kita  masyarakat yg disalahkan karna gak    menjaga   data pribadi    bangke sekali,"['dan', 'ketika', 'mereka', 'kebocoran', 'kita', 'masyarakat', 'yg', 'disalahkan', 'karna', 'gak', 'menjaga', 'data', 'pribadi', 'bangke', 'sekali']","['kebocoran', 'masyarakat', 'disalahkan', 'karna', 'menjaga', 'data', 'pribadi', 'bangke']","['bocor', 'masyarakat', 'salah', 'karna', 'jaga', 'data', 'pribadi', 'bangke']","@ P a r t a i S o c m e d   D a n   k e t i k a   m e r e k a   k e b o c o r a n , k i t a   ( m a s y a r a k a t ) y g   d i s a l a h k a n   k a r n a   g a k   ƒ ? ? m e n j a g a ƒ ?  d a t a   p r i b a d i . . . 
 B a n g k e   s e k a l i"
@hyang_wisnu @PlateJohnny @kemkominfo @kemkominfo @PlateJohnny denda sebanyak-banyaknya supaya tidak ada yang meremehkan masalah kebocoran data.,negative,@hyang_wisnu @platejohnny @kemkominfo @kemkominfo @platejohnny denda sebanyak-banyaknya supaya tidak ada yang meremehkan masalah kebocoran data., denda sebanyak banyaknya supaya tidak ada yang meremehkan masalah kebocoran data ,"['denda', 'sebanyak', 'banyaknya', 'supaya', 'tidak', 'ada', 'yang', 'meremehkan', 'masalah', 'kebocoran', 'data']","['denda', 'banyaknya', 'meremehkan', 'kebocoran', 'data']","['denda', 'banyak', 'remeh', 'bocor', 'data']",@ h y a n g _ w i s n u   @ P l a t e J o h n n y   @ k e m k o m i n f o   @ k e m k o m i n f o   @ P l a t e J o h n n y   d e n d a   s e b a n y a k - b a n y a k n y a   s u p a y a   t i d a k   a d a   y a n g   m e r e m e h k a n   m a s a l a h   k e b o c o r a n   d a t a .
Polri Pastikan Tidak Ada Kebocoran Data di Internet https://t.co/ioFhqgnTBU https://t.co/k5jr0JIw6Y,negative,polri pastikan tidak ada kebocoran data di internet https://t.co/iofhqgntbu https://t.co/k5jr0jiw6y,polri pastikan tidak ada kebocoran data di internet ,"['polri', 'pastikan', 'tidak', 'ada', 'kebocoran', 'data', 'di', 'internet']","['polri', 'pastikan', 'kebocoran', 'data', 'internet']","['polri', 'pasti', 'bocor', 'data', 'internet']",P o l r i   P a s t i k a n   T i d a k   A d a   K e b o c o r a n   D a t a   d i   I n t e r n e t   h t t p s : / / t . c o / i o F h q g n T B U   h t t p s : / / t . c o / k 5 j r 0 J I w 6 Y
"Gini deh,
Perhatiin aja cukup jarang ada pernyataan aneh yg kesaannya ""ga siap untuk dijawab"" di podcast close the door.

Sementara kan kita tau, pemerintah tuh sering ga siap di tanya yg spontan. Org kasus kebocoran data aja jawabnya ""kalau bisa hacker jangan menyerang""",negative,"gini deh,
perhatiin aja cukup jarang ada pernyataan aneh yg kesaannya ""ga siap untuk dijawab"" di podcast close the door.

sementara kan kita tau, pemerintah tuh sering ga siap di tanya yg spontan. org kasus kebocoran data aja jawabnya ""kalau bisa hacker jangan menyerang""",gini deh  perhatiin aja cukup jarang ada pernyataan aneh yg kesaannya  ga siap untuk dijawab  di podcast close the door  sementara kan kita tau  pemerintah tuh sering ga siap di tanya yg spontan  org kasus kebocoran data aja jawabnya  kalau bisa hacker jangan menyerang ,"['gini', 'deh', 'perhatiin', 'aja', 'cukup', 'jarang', 'ada', 'pernyataan', 'aneh', 'yg', 'kesaannya', 'ga', 'siap', 'untuk', 'dijawab', 'di', 'podcast', 'close', 'the', 'door', 'sementara', 'kan', 'kita', 'tau', 'pemerintah', 'tuh', 'sering', 'ga', 'siap', 'di', 'tanya', 'yg', 'spontan', 'org', 'kasus', 'kebocoran', 'data', 'aja', 'jawabnya', 'kalau', 'bisa', 'hacker', 'jangan', 'menyerang']","['gini', 'deh', 'perhatiin', 'jarang', 'pernyataan', 'aneh', 'kesaannya', 'podcast', 'close', 'the', 'door', 'pemerintah', 'spontan', 'org', 'kebocoran', 'data', 'hacker', 'menyerang']","['gin', 'deh', 'perhatiin', 'jarang', 'nyata', 'aneh', 'kesaannya', 'podcast', 'close', 'the', 'door', 'perintah', 'spontan', 'org', 'bocor', 'data', 'hacker', 'serang']","G i n i   d e h , 
 P e r h a t i i n   a j a   c u k u p   j a r a n g   a d a   p e r n y a t a a n   a n e h   y g   k e s a a n n y a   "" g a   s i a p   u n t u k   d i j a w a b ""   d i   p o d c a s t   c l o s e   t h e   d o o r . 
 
 S e m e n t a r a   k a n   k i t a   t a u ,   p e m e r i n t a h   t u h   s e r i n g   g a   s i a p   d i   t a n y a   y g   s p o n t a n .   O r g   k a s u s   k e b o c o r a n   d a t a   a j a   j a w a b n y a   "" k a l a u   b i s a   h a c k e r   j a n g a n   m e n y e r a n g """
"@amourtir Kebocoran data pribadi siapa yg bertanggung jwb ,,,,",negative,"@amourtir kebocoran data pribadi siapa yg bertanggung jwb ,,,,", kebocoran data pribadi siapa yg bertanggung jwb     ,"['kebocoran', 'data', 'pribadi', 'siapa', 'yg', 'bertanggung', 'jwb']","['kebocoran', 'data', 'pribadi', 'bertanggung', 'jwb']","['bocor', 'data', 'pribadi', 'tanggung', 'jwb']","@ a m o u r t i r   K e b o c o r a n   d a t a   p r i b a d i   s i a p a   y g   b e r t a n g g u n g   j w b   , , , ,"
Gitu kok masih ada yang heran kenapa kebocoran data di indo kok gampang banget ya? Id aha dibilang sampah dan dibuang gitu aja????ƒ????? padahal harusnya dihancurin/dibakar https://t.co/TVHpZVDjj1,negative,gitu kok masih ada yang heran kenapa kebocoran data di indo kok gampang banget ya? id aha dibilang sampah dan dibuang gitu aja????ƒ????? padahal harusnya dihancurin/dibakar https://t.co/tvhpzvdjj1,gitu kok masih ada yang heran kenapa kebocoran data di indo kok gampang banget ya  id aha dibilang sampah dan dibuang gitu aja            padahal harusnya dihancurin dibakar ,"['gitu', 'kok', 'masih', 'ada', 'yang', 'heran', 'kenapa', 'kebocoran', 'data', 'di', 'indo', 'kok', 'gampang', 'banget', 'ya', 'id', 'aha', 'dibilang', 'sampah', 'dan', 'dibuang', 'gitu', 'aja', 'padahal', 'harusnya', 'dihancurin', 'dibakar']","['gitu', 'heran', 'kebocoran', 'data', 'indo', 'gampang', 'banget', 'id', 'aha', 'dibilang', 'sampah', 'dibuang', 'gitu', 'dihancurin', 'dibakar']","['gitu', 'heran', 'bocor', 'data', 'indo', 'gampang', 'banget', 'id', 'aha', 'bilang', 'sampah', 'buang', 'gitu', 'dihancurin', 'bakar']",G i t u   k o k   m a s i h   a d a   y a n g   h e r a n   k e n a p a   k e b o c o r a n   d a t a   d i   i n d o   k o k   g a m p a n g   b a n g e t   y a ?   I d   a h a   d i b i l a n g   s a m p a h   d a n   d i b u a n g   g i t u   a j a ? ? ? ? ƒ ?  ? ? ? ?   p a d a h a l   h a r u s n y a   d i h a n c u r i n / d i b a k a r   h t t p s : / / t . c o / T V H p Z V D j j 1
"isu awal bulan ini kebocoran dta tuh, kita sudah dibutakan oleh kemampuan si bjorka while data permanen kita bocor, alis data yg emang ga bakal bisa kita ubah. yg jadi masalah juga di awal ialah dimana pihak kedua yaitu pemerintah menggunakan kekuasaanny-

https://t.co/uIKCyLmcPA https://t.co/lhIYgAT5JR",negative,"isu awal bulan ini kebocoran dta tuh, kita sudah dibutakan oleh kemampuan si bjorka while data permanen kita bocor, alis data yg emang ga bakal bisa kita ubah. yg jadi masalah juga di awal ialah dimana pihak kedua yaitu pemerintah menggunakan kekuasaanny-

https://t.co/uikcylmcpa https://t.co/lhiygat5jr",isu awal bulan ini kebocoran dta tuh  kita sudah dibutakan oleh kemampuan si bjorka while data permanen kita bocor  alis data yg emang ga bakal bisa kita ubah  yg jadi masalah juga di awal ialah dimana pihak kedua yaitu pemerintah menggunakan kekuasaanny  ,"['isu', 'awal', 'bulan', 'ini', 'kebocoran', 'dta', 'tuh', 'kita', 'sudah', 'dibutakan', 'oleh', 'kemampuan', 'si', 'bjorka', 'while', 'data', 'permanen', 'kita', 'bocor', 'alis', 'data', 'yg', 'emang', 'ga', 'bakal', 'bisa', 'kita', 'ubah', 'yg', 'jadi', 'masalah', 'juga', 'di', 'awal', 'ialah', 'dimana', 'pihak', 'kedua', 'yaitu', 'pemerintah', 'menggunakan', 'kekuasaanny']","['isu', 'kebocoran', 'dta', 'dibutakan', 'kemampuan', 'bjorka', 'while', 'data', 'permanen', 'bocor', 'alis', 'data', 'emang', 'ubah', 'dimana', 'pemerintah', 'kekuasaanny']","['isu', 'bocor', 'dta', 'buta', 'mampu', 'bjorka', 'while', 'data', 'permanen', 'bocor', 'alis', 'data', 'emang', 'ubah', 'mana', 'perintah', 'kekuasaanny']","i s u   a w a l   b u l a n   i n i   k e b o c o r a n   d t a   t u h ,   k i t a   s u d a h   d i b u t a k a n   o l e h   k e m a m p u a n   s i   b j o r k a   w h i l e   d a t a   p e r m a n e n   k i t a   b o c o r ,   a l i s   d a t a   y g   e m a n g   g a   b a k a l   b i s a   k i t a   u b a h .   y g   j a d i   m a s a l a h   j u g a   d i   a w a l   i a l a h   d i m a n a   p i h a k   k e d u a   y a i t u   p e m e r i n t a h   m e n g g u n a k a n   k e k u a s a a n n y - 
 
 h t t p s : / / t . c o / u I K C y L m c P A   h t t p s : / / t . c o / l h I Y g A T 5 J R"
"@hellkugz @Gladislagiwoy @AnisaRizkiyaL @Dennysiregar7 Kebocoran pasti ada info dari dalam Bozz,,spt waktu kayanya ada kebocoran data yg dulu itu ternyata orang dalem Telkomsel yg ksh data, ngakunya aja hacker hebat, trnyta cuma dibayar 5jt sama Haikal Ha",negative,"@hellkugz @gladislagiwoy @anisarizkiyal @dennysiregar7 kebocoran pasti ada info dari dalam bozz,,spt waktu kayanya ada kebocoran data yg dulu itu ternyata orang dalem telkomsel yg ksh data, ngakunya aja hacker hebat, trnyta cuma dibayar 5jt sama haikal ha", kebocoran pasti ada info dari dalam bozz  spt waktu kayanya ada kebocoran data yg dulu itu ternyata orang dalem telkomsel yg ksh data  ngakunya aja hacker hebat  trnyta cuma dibayar jt sama haikal ha,"['kebocoran', 'pasti', 'ada', 'info', 'dari', 'dalam', 'bozz', 'spt', 'waktu', 'kayanya', 'ada', 'kebocoran', 'data', 'yg', 'dulu', 'itu', 'ternyata', 'orang', 'dalem', 'telkomsel', 'yg', 'ksh', 'data', 'ngakunya', 'aja', 'hacker', 'hebat', 'trnyta', 'cuma', 'dibayar', 'jt', 'sama', 'haikal', 'ha']","['kebocoran', 'info', 'bozz', 'spt', 'kayanya', 'kebocoran', 'data', 'orang', 'dalem', 'telkomsel', 'ksh', 'data', 'ngakunya', 'hacker', 'hebat', 'trnyta', 'dibayar', 'jt', 'haikal', 'ha']","['bocor', 'info', 'bozz', 'spt', 'kaya', 'bocor', 'data', 'orang', 'dalem', 'telkomsel', 'ksh', 'data', 'ngakunya', 'hacker', 'hebat', 'trnyta', 'bayar', 'jt', 'haikal', 'ha']","@ h e l l k u g z   @ G l a d i s l a g i w o y   @ A n i s a R i z k i y a L   @ D e n n y s i r e g a r 7   K e b o c o r a n   p a s t i   a d a   i n f o   d a r i   d a l a m   B o z z , , s p t   w a k t u   k a y a n y a   a d a   k e b o c o r a n   d a t a   y g   d u l u   i t u   t e r n y a t a   o r a n g   d a l e m   T e l k o m s e l   y g   k s h   d a t a ,   n g a k u n y a   a j a   h a c k e r   h e b a t ,   t r n y t a   c u m a   d i b a y a r   5 j t   s a m a   H a i k a l   H a"
"@bukanBeatricemu @jogjamnfs well, sebenarnya itulah salah satu efek dari kebocoran data yang udah-udah",negative,"@bukanbeatricemu @jogjamnfs well, sebenarnya itulah salah satu efek dari kebocoran data yang udah-udah", well  sebenarnya itulah salah satu efek dari kebocoran data yang udah udah,"['well', 'sebenarnya', 'itulah', 'salah', 'satu', 'efek', 'dari', 'kebocoran', 'data', 'yang', 'udah', 'udah']","['well', 'salah', 'efek', 'kebocoran', 'data', 'udah', 'udah']","['well', 'salah', 'efek', 'bocor', 'data', 'udah', 'udah']","@ b u k a n B e a t r i c e m u   @ j o g j a m n f s   w e l l ,   s e b e n a r n y a   i t u l a h   s a l a h   s a t u   e f e k   d a r i   k e b o c o r a n   d a t a   y a n g   u d a h - u d a h"
@Cintada16 Berarti benar ada kebocoran data.,negative,@cintada16 berarti benar ada kebocoran data., berarti benar ada kebocoran data ,"['berarti', 'benar', 'ada', 'kebocoran', 'data']","['kebocoran', 'data']","['bocor', 'data']",@ C i n t a d a 1 6   B e r a r t i   b e n a r   a d a   k e b o c o r a n   d a t a .
"Melindungi?ÿdata pribadi?ÿsangatlah penting, mengingat akhir-akhir ini maraknya kasus kebocoran data.

https://t.co/8YF3PMma3N",negative,"melindungi?ÿdata pribadi?ÿsangatlah penting, mengingat akhir-akhir ini maraknya kasus kebocoran data.

https://t.co/8yf3pmma3n",melindungi  data pribadi  sangatlah penting  mengingat akhir akhir ini maraknya kasus kebocoran data  ,"['melindungi', 'data', 'pribadi', 'sangatlah', 'penting', 'mengingat', 'akhir', 'akhir', 'ini', 'maraknya', 'kasus', 'kebocoran', 'data']","['melindungi', 'data', 'pribadi', 'maraknya', 'kebocoran', 'data']","['lindung', 'data', 'pribadi', 'marak', 'bocor', 'data']","M e l i n d u n g i ? ÿ d a t a   p r i b a d i ? ÿ s a n g a t l a h   p e n t i n g ,   m e n g i n g a t   a k h i r - a k h i r   i n i   m a r a k n y a   k a s u s   k e b o c o r a n   d a t a . 
 
 h t t p s : / / t . c o / 8 Y F 3 P M m a 3 N"
