Tweet,Sentiment,Casefolding,Cleansing,Tokenizing,Stopword,Stemming,Dataclean
"@nazaqistsha byorka pura?˝ jadi hacker, ntar departmen nganu pura?˝ kebocoran data, pihak yg kontra rejim diberangus suaranya di media, trus si pura?˝ hacker dan sejenisnya  dikambing hitamin",negative,"@nazaqistsha byorka pura?˝ jadi hacker, ntar departmen nganu pura?˝ kebocoran data, pihak yg kontra rejim diberangus suaranya di media, trus si pura?˝ hacker dan sejenisnya  dikambing hitamin", byorka pura   jadi hacker  ntar departmen nganu pura   kebocoran data  pihak yg kontra rejim diberangus suaranya di media  trus si pura   hacker dan sejenisnya dikambing hitamin,"['byorka', 'pura', 'jadi', 'hacker', 'ntar', 'departmen', 'nganu', 'pura', 'kebocoran', 'data', 'pihak', 'yg', 'kontra', 'rejim', 'diberangus', 'suaranya', 'di', 'media', 'trus', 'si', 'pura', 'hacker', 'dan', 'sejenisnya', 'dikambing', 'hitamin']","['byorka', 'pura', 'hacker', 'ntar', 'departmen', 'nganu', 'pura', 'kebocoran', 'data', 'kontra', 'rejim', 'diberangus', 'suaranya', 'media', 'trus', 'pura', 'hacker', 'sejenisnya', 'dikambing', 'hitamin']","['byorka', 'pura', 'hacker', 'ntar', 'departmen', 'nganu', 'pura', 'bocor', 'data', 'kontra', 'rejim', 'berangus', 'suara', 'media', 'trus', 'pura', 'hacker', 'jenis', 'kambing', 'hitamin']",byorka pura hacker ntar departmen nganu pura bocor data kontra rejim berangus suara media trus pura hacker jenis kambing hitamin
"@PartaiSocmed Dan ketika mereka kebocoran,kita (masyarakat)yg disalahkan karna gak É??menjagaÉ?ùdata pribadi...
Bangke sekali",negative,"@partaisocmed dan ketika mereka kebocoran,kita (masyarakat)yg disalahkan karna gak É??menjagaÉ?ùdata pribadi...
bangke sekali", dan ketika mereka kebocoran kita  masyarakat yg disalahkan karna gak    menjaga   data pribadi    bangke sekali,"['dan', 'ketika', 'mereka', 'kebocoran', 'kita', 'masyarakat', 'yg', 'disalahkan', 'karna', 'gak', 'menjaga', 'data', 'pribadi', 'bangke', 'sekali']","['kebocoran', 'masyarakat', 'disalahkan', 'karna', 'menjaga', 'data', 'pribadi', 'bangke']","['bocor', 'masyarakat', 'salah', 'karna', 'jaga', 'data', 'pribadi', 'bangke']",bocor masyarakat salah karna jaga data pribadi bangke
@hyang_wisnu @PlateJohnny @kemkominfo @kemkominfo @PlateJohnny denda sebanyak-banyaknya supaya tidak ada yang meremehkan masalah kebocoran data.,negative,@hyang_wisnu @platejohnny @kemkominfo @kemkominfo @platejohnny denda sebanyak-banyaknya supaya tidak ada yang meremehkan masalah kebocoran data., denda sebanyak banyaknya supaya tidak ada yang meremehkan masalah kebocoran data ,"['denda', 'sebanyak', 'banyaknya', 'supaya', 'tidak', 'ada', 'yang', 'meremehkan', 'masalah', 'kebocoran', 'data']","['denda', 'banyaknya', 'meremehkan', 'kebocoran', 'data']","['denda', 'banyak', 'remeh', 'bocor', 'data']",denda banyak remeh bocor data
Polri Pastikan Tidak Ada Kebocoran Data di Internet https://t.co/ioFhqgnTBU https://t.co/k5jr0JIw6Y,negative,polri pastikan tidak ada kebocoran data di internet https://t.co/iofhqgntbu https://t.co/k5jr0jiw6y,polri pastikan tidak ada kebocoran data di internet ,"['polri', 'pastikan', 'tidak', 'ada', 'kebocoran', 'data', 'di', 'internet']","['polri', 'pastikan', 'kebocoran', 'data', 'internet']","['polri', 'pasti', 'bocor', 'data', 'internet']",polri pasti bocor data internet
"Gini deh,
Perhatiin aja cukup jarang ada pernyataan aneh yg kesaannya ""ga siap untuk dijawab"" di podcast close the door.

Sementara kan kita tau, pemerintah tuh sering ga siap di tanya yg spontan. Org kasus kebocoran data aja jawabnya ""kalau bisa hacker jangan menyerang""",negative,"gini deh,
perhatiin aja cukup jarang ada pernyataan aneh yg kesaannya ""ga siap untuk dijawab"" di podcast close the door.

sementara kan kita tau, pemerintah tuh sering ga siap di tanya yg spontan. org kasus kebocoran data aja jawabnya ""kalau bisa hacker jangan menyerang""",gini deh  perhatiin aja cukup jarang ada pernyataan aneh yg kesaannya  ga siap untuk dijawab  di podcast close the door  sementara kan kita tau  pemerintah tuh sering ga siap di tanya yg spontan  org kasus kebocoran data aja jawabnya  kalau bisa hacker jangan menyerang ,"['gini', 'deh', 'perhatiin', 'aja', 'cukup', 'jarang', 'ada', 'pernyataan', 'aneh', 'yg', 'kesaannya', 'ga', 'siap', 'untuk', 'dijawab', 'di', 'podcast', 'close', 'the', 'door', 'sementara', 'kan', 'kita', 'tau', 'pemerintah', 'tuh', 'sering', 'ga', 'siap', 'di', 'tanya', 'yg', 'spontan', 'org', 'kasus', 'kebocoran', 'data', 'aja', 'jawabnya', 'kalau', 'bisa', 'hacker', 'jangan', 'menyerang']","['gini', 'deh', 'perhatiin', 'jarang', 'pernyataan', 'aneh', 'kesaannya', 'podcast', 'close', 'the', 'door', 'pemerintah', 'spontan', 'org', 'kebocoran', 'data', 'hacker', 'menyerang']","['gin', 'deh', 'perhatiin', 'jarang', 'nyata', 'aneh', 'kesaannya', 'podcast', 'close', 'the', 'door', 'perintah', 'spontan', 'org', 'bocor', 'data', 'hacker', 'serang']",gin deh perhatiin jarang nyata aneh kesaannya podcast close the door perintah spontan org bocor data hacker serang
"@amourtir Kebocoran data pribadi siapa yg bertanggung jwb ,,,,",negative,"@amourtir kebocoran data pribadi siapa yg bertanggung jwb ,,,,", kebocoran data pribadi siapa yg bertanggung jwb     ,"['kebocoran', 'data', 'pribadi', 'siapa', 'yg', 'bertanggung', 'jwb']","['kebocoran', 'data', 'pribadi', 'bertanggung', 'jwb']","['bocor', 'data', 'pribadi', 'tanggung', 'jwb']",bocor data pribadi tanggung jwb
Gitu kok masih ada yang heran kenapa kebocoran data di indo kok gampang banget ya? Id aha dibilang sampah dan dibuang gitu aja????É?ç???? padahal harusnya dihancurin/dibakar https://t.co/TVHpZVDjj1,negative,gitu kok masih ada yang heran kenapa kebocoran data di indo kok gampang banget ya? id aha dibilang sampah dan dibuang gitu aja????É?ç???? padahal harusnya dihancurin/dibakar https://t.co/tvhpzvdjj1,gitu kok masih ada yang heran kenapa kebocoran data di indo kok gampang banget ya  id aha dibilang sampah dan dibuang gitu aja            padahal harusnya dihancurin dibakar ,"['gitu', 'kok', 'masih', 'ada', 'yang', 'heran', 'kenapa', 'kebocoran', 'data', 'di', 'indo', 'kok', 'gampang', 'banget', 'ya', 'id', 'aha', 'dibilang', 'sampah', 'dan', 'dibuang', 'gitu', 'aja', 'padahal', 'harusnya', 'dihancurin', 'dibakar']","['gitu', 'heran', 'kebocoran', 'data', 'indo', 'gampang', 'banget', 'id', 'aha', 'dibilang', 'sampah', 'dibuang', 'gitu', 'dihancurin', 'dibakar']","['gitu', 'heran', 'bocor', 'data', 'indo', 'gampang', 'banget', 'id', 'aha', 'bilang', 'sampah', 'buang', 'gitu', 'dihancurin', 'bakar']",gitu heran bocor data indo gampang banget id aha bilang sampah buang gitu dihancurin bakar
"isu awal bulan ini kebocoran dta tuh, kita sudah dibutakan oleh kemampuan si bjorka while data permanen kita bocor, alis data yg emang ga bakal bisa kita ubah. yg jadi masalah juga di awal ialah dimana pihak kedua yaitu pemerintah menggunakan kekuasaanny-

https://t.co/uIKCyLmcPA https://t.co/lhIYgAT5JR",negative,"isu awal bulan ini kebocoran dta tuh, kita sudah dibutakan oleh kemampuan si bjorka while data permanen kita bocor, alis data yg emang ga bakal bisa kita ubah. yg jadi masalah juga di awal ialah dimana pihak kedua yaitu pemerintah menggunakan kekuasaanny-

https://t.co/uikcylmcpa https://t.co/lhiygat5jr",isu awal bulan ini kebocoran dta tuh  kita sudah dibutakan oleh kemampuan si bjorka while data permanen kita bocor  alis data yg emang ga bakal bisa kita ubah  yg jadi masalah juga di awal ialah dimana pihak kedua yaitu pemerintah menggunakan kekuasaanny  ,"['isu', 'awal', 'bulan', 'ini', 'kebocoran', 'dta', 'tuh', 'kita', 'sudah', 'dibutakan', 'oleh', 'kemampuan', 'si', 'bjorka', 'while', 'data', 'permanen', 'kita', 'bocor', 'alis', 'data', 'yg', 'emang', 'ga', 'bakal', 'bisa', 'kita', 'ubah', 'yg', 'jadi', 'masalah', 'juga', 'di', 'awal', 'ialah', 'dimana', 'pihak', 'kedua', 'yaitu', 'pemerintah', 'menggunakan', 'kekuasaanny']","['isu', 'kebocoran', 'dta', 'dibutakan', 'kemampuan', 'bjorka', 'while', 'data', 'permanen', 'bocor', 'alis', 'data', 'emang', 'ubah', 'dimana', 'pemerintah', 'kekuasaanny']","['isu', 'bocor', 'dta', 'buta', 'mampu', 'bjorka', 'while', 'data', 'permanen', 'bocor', 'alis', 'data', 'emang', 'ubah', 'mana', 'perintah', 'kekuasaanny']",isu bocor dta buta mampu bjorka while data permanen bocor alis data emang ubah mana perintah kekuasaanny
"@hellkugz @Gladislagiwoy @AnisaRizkiyaL @Dennysiregar7 Kebocoran pasti ada info dari dalam Bozz,,spt waktu kayanya ada kebocoran data yg dulu itu ternyata orang dalem Telkomsel yg ksh data, ngakunya aja hacker hebat, trnyta cuma dibayar 5jt sama Haikal Ha",negative,"@hellkugz @gladislagiwoy @anisarizkiyal @dennysiregar7 kebocoran pasti ada info dari dalam bozz,,spt waktu kayanya ada kebocoran data yg dulu itu ternyata orang dalem telkomsel yg ksh data, ngakunya aja hacker hebat, trnyta cuma dibayar 5jt sama haikal ha", kebocoran pasti ada info dari dalam bozz  spt waktu kayanya ada kebocoran data yg dulu itu ternyata orang dalem telkomsel yg ksh data  ngakunya aja hacker hebat  trnyta cuma dibayar jt sama haikal ha,"['kebocoran', 'pasti', 'ada', 'info', 'dari', 'dalam', 'bozz', 'spt', 'waktu', 'kayanya', 'ada', 'kebocoran', 'data', 'yg', 'dulu', 'itu', 'ternyata', 'orang', 'dalem', 'telkomsel', 'yg', 'ksh', 'data', 'ngakunya', 'aja', 'hacker', 'hebat', 'trnyta', 'cuma', 'dibayar', 'jt', 'sama', 'haikal', 'ha']","['kebocoran', 'info', 'bozz', 'spt', 'kayanya', 'kebocoran', 'data', 'orang', 'dalem', 'telkomsel', 'ksh', 'data', 'ngakunya', 'hacker', 'hebat', 'trnyta', 'dibayar', 'jt', 'haikal', 'ha']","['bocor', 'info', 'bozz', 'spt', 'kaya', 'bocor', 'data', 'orang', 'dalem', 'telkomsel', 'ksh', 'data', 'ngakunya', 'hacker', 'hebat', 'trnyta', 'bayar', 'jt', 'haikal', 'ha']",bocor info bozz spt kaya bocor data orang dalem telkomsel ksh data ngakunya hacker hebat trnyta bayar jt haikal ha
"@bukanBeatricemu @jogjamnfs well, sebenarnya itulah salah satu efek dari kebocoran data yang udah-udah",negative,"@bukanbeatricemu @jogjamnfs well, sebenarnya itulah salah satu efek dari kebocoran data yang udah-udah", well  sebenarnya itulah salah satu efek dari kebocoran data yang udah udah,"['well', 'sebenarnya', 'itulah', 'salah', 'satu', 'efek', 'dari', 'kebocoran', 'data', 'yang', 'udah', 'udah']","['well', 'salah', 'efek', 'kebocoran', 'data', 'udah', 'udah']","['well', 'salah', 'efek', 'bocor', 'data', 'udah', 'udah']",well salah efek bocor data udah udah
@Cintada16 Berarti benar ada kebocoran data.,negative,@cintada16 berarti benar ada kebocoran data., berarti benar ada kebocoran data ,"['berarti', 'benar', 'ada', 'kebocoran', 'data']","['kebocoran', 'data']","['bocor', 'data']",bocor data
"Melindungi?ˇdata pribadi?ˇsangatlah penting, mengingat akhir-akhir ini maraknya kasus kebocoran data.

https://t.co/8YF3PMma3N",negative,"melindungi?ˇdata pribadi?ˇsangatlah penting, mengingat akhir-akhir ini maraknya kasus kebocoran data.

https://t.co/8yf3pmma3n",melindungi  data pribadi  sangatlah penting  mengingat akhir akhir ini maraknya kasus kebocoran data  ,"['melindungi', 'data', 'pribadi', 'sangatlah', 'penting', 'mengingat', 'akhir', 'akhir', 'ini', 'maraknya', 'kasus', 'kebocoran', 'data']","['melindungi', 'data', 'pribadi', 'maraknya', 'kebocoran', 'data']","['lindung', 'data', 'pribadi', 'marak', 'bocor', 'data']",lindung data pribadi marak bocor data
"@gatotkacagovlog Kayanya kalo kena hack nggak deh, kan itu teknologi bawaan hpnya. Kebanyakan kasus itu kebocoran data pelanggan yg dipegang sama penyedia jasa atau kemkominfo. Soalnya mindah eSIM setau gw tetep perlu masuk ke settings, while kalo dicuri ",negative,"@gatotkacagovlog kayanya kalo kena hack nggak deh, kan itu teknologi bawaan hpnya. kebanyakan kasus itu kebocoran data pelanggan yg dipegang sama penyedia jasa atau kemkominfo. soalnya mindah esim setau gw tetep perlu masuk ke settings, while kalo dicuri ", kayanya kalo kena hack nggak deh  kan itu teknologi bawaan hpnya  kebanyakan kasus itu kebocoran data pelanggan yg dipegang sama penyedia jasa atau kemkominfo  soalnya mindah esim setau gw tetep perlu masuk ke settings  while kalo dicuri ,"['kayanya', 'kalo', 'kena', 'hack', 'nggak', 'deh', 'kan', 'itu', 'teknologi', 'bawaan', 'hpnya', 'kebanyakan', 'kasus', 'itu', 'kebocoran', 'data', 'pelanggan', 'yg', 'dipegang', 'sama', 'penyedia', 'jasa', 'atau', 'kemkominfo', 'soalnya', 'mindah', 'esim', 'setau', 'gw', 'tetep', 'perlu', 'masuk', 'ke', 'settings', 'while', 'kalo', 'dicuri']","['kayanya', 'kena', 'hack', 'nggak', 'deh', 'teknologi', 'bawaan', 'hpnya', 'kebanyakan', 'kebocoran', 'data', 'pelanggan', 'dipegang', 'penyedia', 'jasa', 'kemkominfo', 'mindah', 'esim', 'setau', 'tetep', 'masuk', 'settings', 'while', 'dicuri']","['kaya', 'kena', 'hack', 'nggak', 'deh', 'teknologi', 'bawa', 'hpnya', 'banyak', 'bocor', 'data', 'langgan', 'pegang', 'sedia', 'jasa', 'kemkominfo', 'mindah', 'esim', 'tau', 'tetep', 'masuk', 'settings', 'while', 'curi']",kaya kena hack nggak deh teknologi bawa hpnya banyak bocor data langgan pegang sedia jasa kemkominfo mindah esim tau tetep masuk settings while curi
Gini nih gara gara kebocoran data? Atau kerjaan syopi? https://t.co/4IX9IykGf9,negative,gini nih gara gara kebocoran data? atau kerjaan syopi? https://t.co/4ix9iykgf9,gini nih gara gara kebocoran data  atau kerjaan syopi  ,"['gini', 'nih', 'gara', 'gara', 'kebocoran', 'data', 'atau', 'kerjaan', 'syopi']","['gini', 'gara', 'gara', 'kebocoran', 'data', 'kerjaan', 'syopi']","['gin', 'gara', 'gara', 'bocor', 'data', 'kerja', 'syopi']",gin gara gara bocor data kerja syopi
"Perlu difahami nih biar gak salah lagi, mengenai kebocoran data itu merupakan kewenangan BSSN bukan Kemkominfo lagi. https://t.co/e3S1UNf6Dm",negative,"perlu difahami nih biar gak salah lagi, mengenai kebocoran data itu merupakan kewenangan bssn bukan kemkominfo lagi. https://t.co/e3s1unf6dm",perlu difahami nih biar gak salah lagi  mengenai kebocoran data itu merupakan kewenangan bssn bukan kemkominfo lagi  ,"['perlu', 'difahami', 'nih', 'biar', 'gak', 'salah', 'lagi', 'mengenai', 'kebocoran', 'data', 'itu', 'merupakan', 'kewenangan', 'bssn', 'bukan', 'kemkominfo', 'lagi']","['difahami', 'salah', 'kebocoran', 'data', 'kewenangan', 'bssn', 'kemkominfo']","['difahami', 'salah', 'bocor', 'data', 'wenang', 'bssn', 'kemkominfo']",difahami salah bocor data wenang bssn kemkominfo
@bukannoval @sapireuw @ksandrashian Anjir kebocoran data ini wkwk,negative,@bukannoval @sapireuw @ksandrashian anjir kebocoran data ini wkwk, anjir kebocoran data ini wkwk,"['anjir', 'kebocoran', 'data', 'ini', 'wkwk']","['anjir', 'kebocoran', 'data']","['anjir', 'bocor', 'data']",anjir bocor data
"Bjorka itu kan cuman kambing hitam, padahal kebocoran data tsb sudah lama terjadi, berhubung sudah viral maka siapa lagi yg bisa di salahkan kalo bukan si kambing hitam. https://t.co/xWYksKZIOg",negative,"bjorka itu kan cuman kambing hitam, padahal kebocoran data tsb sudah lama terjadi, berhubung sudah viral maka siapa lagi yg bisa di salahkan kalo bukan si kambing hitam. https://t.co/xwykskziog",bjorka itu kan cuman kambing hitam  padahal kebocoran data tsb sudah lama terjadi  berhubung sudah viral maka siapa lagi yg bisa di salahkan kalo bukan si kambing hitam  ,"['bjorka', 'itu', 'kan', 'cuman', 'kambing', 'hitam', 'padahal', 'kebocoran', 'data', 'tsb', 'sudah', 'lama', 'terjadi', 'berhubung', 'sudah', 'viral', 'maka', 'siapa', 'lagi', 'yg', 'bisa', 'di', 'salahkan', 'kalo', 'bukan', 'si', 'kambing', 'hitam']","['bjorka', 'cuman', 'kambing', 'hitam', 'kebocoran', 'data', 'tsb', 'berhubung', 'viral', 'salahkan', 'kambing', 'hitam']","['bjorka', 'cuman', 'kambing', 'hitam', 'bocor', 'data', 'tsb', 'hubung', 'viral', 'salah', 'kambing', 'hitam']",bjorka cuman kambing hitam bocor data tsb hubung viral salah kambing hitam
Polri Tegaskan Isu Kebocoran 26 Juta Data Polisi Hoax &amp; Sudah Usang https://t.co/RMOnwuryiK,negative,polri tegaskan isu kebocoran 26 juta data polisi hoax &amp; sudah usang https://t.co/rmonwuryik,polri tegaskan isu kebocoran  juta data polisi hoax  amp  sudah usang ,"['polri', 'tegaskan', 'isu', 'kebocoran', 'juta', 'data', 'polisi', 'hoax', 'amp', 'sudah', 'usang']","['polri', 'tegaskan', 'isu', 'kebocoran', 'juta', 'data', 'polisi', 'hoax', 'usang']","['polri', 'tegas', 'isu', 'bocor', 'juta', 'data', 'polisi', 'hoax', 'usang']",polri tegas isu bocor juta data polisi hoax usang
"@hyang_wisnu @kemkominfo Semoga tidak akan ada lagi kasus kebocoran data dengan adanya UU PDP ini.
@kemkominfo @PlateJohnny",negative,"@hyang_wisnu @kemkominfo semoga tidak akan ada lagi kasus kebocoran data dengan adanya uu pdp ini.
@kemkominfo @platejohnny", semoga tidak akan ada lagi kasus kebocoran data dengan adanya uu pdp ini  ,"['semoga', 'tidak', 'akan', 'ada', 'lagi', 'kasus', 'kebocoran', 'data', 'dengan', 'adanya', 'uu', 'pdp', 'ini']","['semoga', 'kebocoran', 'data', 'uu', 'pdp']","['moga', 'bocor', 'data', 'uu', 'pdp']",moga bocor data uu pdp
"@hyang_wisnu @PlateJohnny Semoga dengan kejadian ini PSE bisa lebih mewaspadai terjadinya kebocoran data di kemudian hari. 
@kemkominfo @PlateJohnny",negative,"@hyang_wisnu @platejohnny semoga dengan kejadian ini pse bisa lebih mewaspadai terjadinya kebocoran data di kemudian hari. 
@kemkominfo @platejohnny", semoga dengan kejadian ini pse bisa lebih mewaspadai terjadinya kebocoran data di kemudian hari  ,"['semoga', 'dengan', 'kejadian', 'ini', 'pse', 'bisa', 'lebih', 'mewaspadai', 'terjadinya', 'kebocoran', 'data', 'di', 'kemudian', 'hari']","['semoga', 'kejadian', 'pse', 'mewaspadai', 'kebocoran', 'data']","['moga', 'jadi', 'pse', 'waspada', 'bocor', 'data']",moga jadi pse waspada bocor data
"Mengenai hal ini, bukan hanya sekedar tanggung jawab dari Kemkominfo saja, melainkan Kemendagri pun harus ikut bertanggung jawab atas terjadinya kebocoran data. https://t.co/l10eNupUd3",negative,"mengenai hal ini, bukan hanya sekedar tanggung jawab dari kemkominfo saja, melainkan kemendagri pun harus ikut bertanggung jawab atas terjadinya kebocoran data. https://t.co/l10enupud3",mengenai hal ini  bukan hanya sekedar tanggung jawab dari kemkominfo saja  melainkan kemendagri pun harus ikut bertanggung jawab atas terjadinya kebocoran data  ,"['mengenai', 'hal', 'ini', 'bukan', 'hanya', 'sekedar', 'tanggung', 'jawab', 'dari', 'kemkominfo', 'saja', 'melainkan', 'kemendagri', 'pun', 'harus', 'ikut', 'bertanggung', 'jawab', 'atas', 'terjadinya', 'kebocoran', 'data']","['sekedar', 'tanggung', 'kemkominfo', 'kemendagri', 'bertanggung', 'kebocoran', 'data']","['dar', 'tanggung', 'kemkominfo', 'kemendagri', 'tanggung', 'bocor', 'data']",dar tanggung kemkominfo kemendagri tanggung bocor data
Semoga dengan adanya tim ini dapat menangani kasus kebocoran data yang terjadi saat ini. https://t.co/eYNdUrcOfu,negative,semoga dengan adanya tim ini dapat menangani kasus kebocoran data yang terjadi saat ini. https://t.co/eyndurcofu,semoga dengan adanya tim ini dapat menangani kasus kebocoran data yang terjadi saat ini  ,"['semoga', 'dengan', 'adanya', 'tim', 'ini', 'dapat', 'menangani', 'kasus', 'kebocoran', 'data', 'yang', 'terjadi', 'saat', 'ini']","['semoga', 'tim', 'menangani', 'kebocoran', 'data']","['moga', 'tim', 'tangan', 'bocor', 'data']",moga tim tangan bocor data
"errrr, karena case kebocoran data kemaren2 itu, dukcapil jadi batesin registrasi kartu max jam 20.00 wib, ihhh gimana dong sales2 gue yang jualan malem ??ù˝",negative,"errrr, karena case kebocoran data kemaren2 itu, dukcapil jadi batesin registrasi kartu max jam 20.00 wib, ihhh gimana dong sales2 gue yang jualan malem ??ù˝",errrr  karena case kebocoran data kemaren itu  dukcapil jadi batesin registrasi kartu max jam   wib  ihhh gimana dong sales gue yang jualan malem     ,"['errrr', 'karena', 'case', 'kebocoran', 'data', 'kemaren', 'itu', 'dukcapil', 'jadi', 'batesin', 'registrasi', 'kartu', 'max', 'jam', 'wib', 'ihhh', 'gimana', 'dong', 'sales', 'gue', 'yang', 'jualan', 'malem']","['errrr', 'case', 'kebocoran', 'data', 'kemaren', 'dukcapil', 'batesin', 'registrasi', 'kartu', 'max', 'jam', 'wib', 'ihhh', 'gimana', 'sales', 'gue', 'jualan', 'malem']","['errrr', 'case', 'bocor', 'data', 'kemaren', 'dukcapil', 'batesin', 'registrasi', 'kartu', 'max', 'jam', 'wib', 'ihhh', 'gimana', 'sales', 'gue', 'jual', 'malem']",errrr case bocor data kemaren dukcapil batesin registrasi kartu max jam wib ihhh gimana sales gue jual malem
